ID,Category,Subcategory,Product Name,Price
C8C0569B-0E43-9866-432D-9EADF2228EAA,Computers and Electronics,Computer Audio & Video Accessories,"2021 AutoFocus 1080p Webcam with Stereo Microphone and Privacy Cover, NexiGo FHD USB Web Camera, for Streaming Online Class, Compatible with Zoom/Skype/Facetime/Teams, PC Mac Laptop Desktop",69.99
9172C443-4433-E17D-A27E-C0E9F16ABEB0,Computers and Electronics,Computer Audio & Video Accessories,"1080P Web Camera, HD Webcam with Microphone & Privacy Cover, 2021 NexiGo N60 USB Computer Camera, 110-degree Wide Angle, Plug and Play, for Zoom/Skype/Teams/OBS, Conferencing and Video Calling",49
E95BCF26-5D46-1088-1549-11974CE1E990,Computers and Electronics,Computer Audio & Video Accessories,"1080P Webcam with Microphone, Wansview USB 2.0 Desktop Laptop Computer Web Camera with Auto Light Correction, Plug and Play, for Video Streaming, Conference, Game,Study",
76EFF983-7081-3D06-F2D2-20F541CC78A2,Computers and Electronics,Computer Audio & Video Accessories,"1080P Business Webcam with Dual Microphone & Privacy Cover, 2021 [Upgraded] NexiGo USB FHD Web Computer Camera, Plug and Play, for Zoom/Skype/Teams Online Teaching, Laptop MAC PC Desktop",49
8582929E-967D-3195-3E80-EA91C2D566C3,Computers and Electronics,Computer Audio & Video Accessories,"Jabra Evolve 65 UC Wireless Headset, Stereo – Includes Link 370 USB Adapter – Bluetooth Headset with Industry-Leading Wireless Performance, Passive Noise Cancellation, All Day Battery, Stereo Speaker, Model: 6599-829-409",179.26
509363C3-1C2C-BE72-A0B4-B534BEA13057,Computers and Electronics,Computer Audio & Video Accessories,"2021 NexiGo StreamCam N930E, 1080P Webcam with Ring Light and Privacy Cover, Auto-Focus, Plug and Play, Web Camera for Online Learning, Zoom Meeting Skype Teams, PC Mac Laptop Desktop Computer",69
31F6DE52-E3D0-D60F-CFB0-D424AE6F5835,Computers and Electronics,Computer Audio & Video Accessories,"Webcam 1080P 60FPS with Microphone for Streaming, Advanced AutoFocus, w/Privacy Cover and Tripod, NexiGo N680P Pro Computer Web Camera for Online Learning, Skype Zoom Teams, Mac PC Laptop Desktop",119
45FE57F9-6288-6213-4BB9-581F0EC658BF,Computers and Electronics,Computer Audio & Video Accessories,NEW Logitech HD Pro Webcam C910 (Cameras & Frames),97.99
506D3784-B649-FD17-5486-3992549017DA,Computers and Electronics,Computer Audio & Video Accessories,"Logitech HD Webcam C525, Portable HD 720p Video Calling with Autofocus - Black",
2FED9C74-F2EE-A69B-2271-AC909F10B040,Computers and Electronics,Computer Audio & Video Accessories,Creative Pebble 2.0 USB-Powered Desktop Speakers with Far-Field Drivers and Passive Radiators for Pcs and Laptops (Black),19.99
B79D72BB-756B-3A8A-3269-ADBB381FB8D8,Computers and Electronics,Computer Audio & Video Accessories,Logitech C920x Pro HD Webcam,
80C76CF4-D26F-9CEA-DAEA-A8A86890B969,Computers and Electronics,Computer Audio & Video Accessories,"Blue Yeti USB Mic for Recording & Streaming on PC and Mac, 3 Condenser Capsules, 4 Pickup Patterns, Headphone Output and Volume Control, Mic Gain Control, Adjustable Stand, Plug & Play – Blackout",116.7
0667C3F6-90CE-83F2-61A0-EEE4353058FC,Computers and Electronics,Computer Audio & Video Accessories,AfterShokz OpenComm Wireless Stereo Bone Conduction Bluetooth Headset with Noise-Canceling Boom Microphone for Office Home Business Trucker Drivers Commercial Use,159.95
1A7442A8-8877-D82D-EA19-BEFEF29BB522,Computers and Electronics,Computer Blue Light Blocking Glasses,"Blue Light Blocking Glasses Women/Men, PengSer Fashion Lightweight Frame Computer Eye Glasses Anti Eyestrain & UV Glare for Gaming & Reading, 2-Pack (Black & Clear)",13.99
150ABFF7-EB2D-A877-E69C-376BAF9C712B,Computers and Electronics,Computer Blue Light Blocking Glasses,AIMADE Unisex Blue Light Blocking Glasses Blue Filter Computer Glasses (Anti Eye Eyestrain) Gaming Glasses for Women Man (3pc-Leopard-Black-White),7.98
8EC4D459-17A0-BE8F-8D1B-C37BD8029608,Computers and Electronics,Computer Blue Light Blocking Glasses,"AHXLL Kids Blue Light Blocking Glasses 2 Pack, Anti Eyestrain & UV Protection, Computer Gaming TV Phone Glasses for Boys Girls Age 3-9 (Pink Green+ Transparent Blue)",16.99
A2F62B26-99AE-45FC-ED53-05D155C344B3,Computers and Electronics,Computer Blue Light Blocking Glasses,"Maxjuli Blue Light Blocking Glasses,Computer Reading/Gaming/TV/Phones Glasses for Women Men(Transparent)",6.99
B3D209D4-8816-4BB3-6397-0208C8CAED6B,Computers and Electronics,Computer Blue Light Blocking Glasses,GAMEKING Ultra Blue Light Blocking Clip-on Computer Glasses Video Gaming Glasses Rimless | Easy Fit on Rx Frames | Digital Eyestrain Fatigue Dry Eyes Relief Eye Protection Sleep Better,28.99
0D46F4E2-7F8C-AC28-E583-89A5488047F5,Computers and Electronics,Computer Blue Light Blocking Glasses,COASION Blue Light Blocking Glasses for Women Vintage Round Anti Blue Ray Computer Game Eyeglasses,14.99
98CF6ACA-B366-21DD-8603-A066F063C3F5,Computers and Electronics,Computer Blue Light Blocking Glasses,"Gaming Glasses | Blue Light Blocking Glasses | Riot/Onyx by Gunnar | 35% Blue Light Protection, 100% UV Light, Anti-Reflective To Protect & Reduce Eye Strain & Dryness",39.86
4634ACEB-16E8-474B-AB05-34B9ED3D6724,Computers and Electronics,Computer Blue Light Blocking Glasses,"Gaming Glasses | Blue Light Blocking Glasses | Intercept/Onyx by Gunnar | 98% Blue Light Protection, 100% UV Light, Anti-Reflective To Protect & Reduce Eye Strain & Dryness",69.99
0E932760-55A7-DBE6-186D-640223CB592E,Computers and Electronics,Computer Blue Light Blocking Glasses,"OIAMIK Blue Light Blocking Glasses Men/Women, Anti Eyestrain Computer Gaming Glasses, Blue Light Blocker Anti Glare Eyeglasses Reduce Headache",24.99
0C7FB50D-01C5-932F-F71B-C17EFC6D0A83,Computers and Electronics,Computer Blue Light Blocking Glasses,Kids Computer Blue Light Glasses: Anti Strain Protection Eye Glare Filter Rectangular Frame UV Ray Blocker Fake Reading Lens Gaming Screen Blocking Eyeglasses for Children | Girls | Boys,11.99
E6E6EA47-1D2F-4E83-9DB1-822DE4C6A133,Computers and Electronics,Computer Blue Light Blocking Glasses,EYEGUARD Blue Light Filter Clip-on Computer Gamer Glasses Strain Relief Anti-glare Radiaton Protection Eyewear,10.99
250F6235-1056-C428-4906-076D90F73E5E,Computers and Electronics,Computer Blue Light Blocking Glasses,Blue Light Blocking Glasses Women Men Round Computer Lightweight Eyeglasses Frame Metal Legs Reading Gaming Glasses,12.74
41A21756-98A6-208B-2DDC-BD56066587DC,Computers and Electronics,Computer Blue Light Blocking Glasses,Vintage Oversiezd Blue Light Blocking Glasses for Mid Big Face Square Frame Glasses,16.98
5522A81F-AAB3-A113-F23A-8FD5658D0B6B,Computers and Electronics,Computer Blue Light Blocking Glasses,AZorb Kids Blue Light Blocking Glasses 2 Pack Unbreakable Frame for Boys & Girls-2 Pack(Transparent Pink+Transparent Purple),16.95
3128FCC7-11E7-C1BD-D19D-E5B786BA2045,Computers and Electronics,Computer Blue Light Blocking Glasses,JIM HALO Blue Light Blocker Glasses for Women Oversized Square Computer Glasses Reduce Eye Strain Tortoise,25
56087051-E4E4-62AB-7F8C-657667E3627E,Computers and Electronics,Computer Blue Light Blocking Glasses,"EYEGUARD Blue Light Blocking Computer Glasses for Kids,UV Protection Anti Eyestrain Anti Glare Lens for Boys and Gilrs(5-12 Years Old)",14.99
41D19D9A-101E-D839-7AA7-EC5056332A54,Computers and Electronics,Computer Blue Light Blocking Glasses,Occffy Blue Light Filter Computer Glasses for UV Blocking Anti Eyestrain Gaming Glasses Anti-Glare Blocker Eyewear Protection for Men Women 5025 (Black),
2EAFBF00-4384-2417-B21C-4C411AA157DF,Computers and Electronics,Computer Blue Light Blocking Glasses,"Readerest Blue Light Blocking Reading Glasses (Black, Zero Magnification)",15.99
AA3E940B-9F39-5149-0285-13D21CB6D5C6,Computers and Electronics,Computer Blue Light Blocking Glasses,"Gaming Glasses | Blue Light Blocking Glasses | Razer/Onyx by Gunnar | 65% Blue Light Protection, 100% UV Light, Anti-Reflective To Protect & Reduce Eye Strain & Dryness",64.99
402F972B-D635-F48E-7376-A89961863EB1,Computers and Electronics,Computer Blue Light Blocking Glasses,"Kids Blue Light Blocking Glasses Silicone Flexible Square Eyeglasses Frame with Glasses Rope, for Children Age 3-10",10.99
3FE25AB5-3CA0-9436-325C-EEA13659BB57,Computers and Electronics,Computer Blue Light Blocking Glasses,ElementsActive Fitover Anti-Blue Blocking Computer Glasses | Fits Over Prescription Eyeglasses | Amber Orange to Block Blue Light | Better Night Sleep & Reduce Eyestrain Migraine Headaches Insomnia,20.85
32083A21-9FF8-C26C-0B0E-658E0D9A9372,Computers and Electronics,Computer Blue Light Blocking Glasses,Braylenz 2 Pack Kids Computer Blue Light Blocking Glasses Girls Boys Clear Nerd TR90 Eyeglasses Frame Age 3-10 (Clear Pink+Clear Purple),16.47
4EF41F11-A807-ABF0-3AEA-08594FDD0B75,Computers and Electronics,Computer Blue Light Blocking Glasses,"Blue-Light Blocking Glasses for Women - Small Face, Cute, Lightweight and Strong - Solve Eye Strain, Headaches and Migranes and Sleep Better - for Computer, Reading, Gaming, Phone and Tablet.",16.99
F5B3D114-AE72-3A0F-6C48-8A4DD6D64081,Computers and Electronics,Computer Blue Light Blocking Glasses,"Uvex Skyper Blue Light Blocking Computer Glasses with SCT-Orange Lens, (S1933X), S1933X-3 (3 Count)",24.95
06F9E435-AF90-C13A-BB95-F091823647DD,Computers and Electronics,Computer Input Devices,"Adrawpen Stylus Pen with Right Click and Erase Buttons Palm Rejection, 1024 Pressure Sensitivity and 1000hrs Working Time Compatible for Surface Pro 7/6/5/4/3",22.99
BC24937E-B657-7BDF-50CC-4FC88D3CAD8E,Computers and Electronics,Computer Input Devices,"YEMODO Stylus Pen for iPad Touch Screens with Palm Rejection Side Magnetic Active Capacitive Pencil Compatible with Apple iPad 6/7/8,Mini 5, iPad air 3/4, iPad pro 11/12.9-inches, (Matte Black)",27.99
412CA1B8-543B-7EAB-5DE3-B6D569536476,Computers and Electronics,Computer Input Devices,"Wacom CTL4100 Intuos Graphics Drawing Tablet with Software, 7.9"" X 6.3"", Black, Small",79.7
E41E31ED-794F-B73B-2FC6-AF728835BEF8,Computers and Electronics,Computer Input Devices,Apple Pencil (2nd Generation),
36AEA51F-C348-4526-8EE3-3A619A8C095B,Computers and Electronics,Computer Input Devices,Apple Pencil,
9F1692EE-9A61-FC8F-58DF-2AE060A64402,Computers and Electronics,Computer Input Devices,"Apple Magic Trackpad 2 (Wireless, Rechargable) - Silver",
1E6A731A-3E0C-2E0C-3038-DF1AF9E71EF8,Computers and Electronics,Computer Input Devices,"Tourbox Photo and Video Editing Console, Advanced Controller with Customized Creative inputs to Simplify and optimize The Adobe Photoshop, Adobe Lightroom, SAI, Premiere, and More (Black)",169.99
2F61B4C1-067D-C741-47A0-6F9130BBC132,Computers and Electronics,Computer Input Devices,"HUION Inspiroy Ink H320M Graphics Drawing Tablet, Dual-Purpose LCD Writing Tablet 8192 Pen Pressure Battery-Free Stylus Tilt Function Android Supported with Sleeve Bag (Coral Red)",79.99
CC775A3E-7682-7F95-0A32-23AEDF99C9F6,Computers and Electronics,Computer Input Devices,Apple Pencil Tips (4 pack),
26E9E1C2-1E7C-A2D6-AF02-DC1432A2CE3D,Computers and Electronics,Computer Input Devices,"Wacom DTC133W0A One Digital Drawing Tablet with Screen, 13.3 Inch Graphics Display for Art and Animation Beginners",387.61
8B7E7492-7DE8-747E-C182-57FD5C49D8C5,Computers and Electronics,Computer Input Devices,"MISM LCD Rainbow Writing Tablet - Drawing Pad Colorful 10 inch Erasable Doodle Board Reusable e-Writing Board Gifts for Toddlers Scribble, Girls, Boys, Kids, Children Learning, Moms Teaching (Blue)",16.99
59EC2D88-FFCE-5823-A3CB-7FE4560355BE,Computers and Electronics,Computer Input Devices,Wacom DTK1660K0A Cintiq 16 Drawing Tablet with Screen,649.95
3BB9D45B-3B65-8DCA-CDC5-D0CD741646CE,Computers and Electronics,Computer Input Devices,"Wacom CTL472K1A One by Wacom Graphic Drawing Tablet for Beginners, Small",59.95
1595F8D6-08B1-A823-F8A7-0F7B051ABB23,Computers and Electronics,Computer Input Devices,Logitech G X52 Pro Flight Control System,
2CB90254-5511-C842-22D9-C7CA0235C2B0,Computers and Electronics,Computer Input Devices,Facebook Portal TV - Smart Video Calling on Your TV with Alexa - Black,
BDBB7415-7184-0DC0-9412-38A822B4EBD5,Computers and Electronics,Computer Input Devices,LCD Writing Tablet Colorful 10 Inch Electronic Graphics Doodle Board eWriter Drawing Pad with Memory Lock Gift for Kids & Adults Home School Office Handwriting Tablet (Pink),15.99
FFDF798F-D14F-06E9-328E-D49F8E74BF1C,Computers and Electronics,Computer Input Devices,"Stylus Pens for Touch Screens, Fine Point Stylist Pen Pencil Compatible with iPhone iPad and Other Tablet",26.99
0BF9DC0F-1A83-5564-B14E-C9C039A3C965,Computers and Electronics,Computer Input Devices,"Stylus Pen for iPad with Palm Rejection and Magnetic Design, Rechargeable Active Stylus Compatible with (2018-2020) Apple iPad 6th 7th 8th Gen/iPad Pro 11''&12.9''/iPad Mini 5th Gen/iPad Air 3rd Gen",35.99
AD3D4823-FC80-B42C-DF5E-A461B26E564E,Computers and Electronics,Computer Input Devices,"Stylus Pens for Touch Screens, Fine Point Stylist Pen Pencil Compatible with iPhone iPad Pro Air Mini and Other Tablets.",25.99
DFE14DC5-9368-E08B-4C81-620D3248DD26,Computers and Electronics,Computer Input Devices,Wacom One Digital Drawing Tablet with Screen Plus a Bonus Bamboo Smartpad Slate Small,
208E8EB7-4746-4BFE-8190-BBC7C863D944,Computers and Electronics,Computer Input Devices,"Wireless Number Pads, Numeric Keypad Numpad 22 Keys Portable 2.4 GHz Financial Accounting Number Keyboard Extensions 10 Key for Laptop, PC, Desktop, Surface Pro, Notebook",17.99
D960690D-5738-8C65-EC51-380AE562AF4A,Computers and Electronics,Computer Input Devices,"Adonit Note (Black) Stylus Pen for iPad Precise Writing/Drawing with Palm Rejection, Active Pencil Compatible with iPad Air 4th/3 gen,iPad Mini 5,iPad 8th/7th/6,iPad Pro 4th,3 gen(2018-2020),11/12.9""",49.99
29E3D89E-B1E7-6042-A789-DAD5660D7FE0,Computers and Electronics,Computer Input Devices,"Wacom PTH660 Intuos Pro Digital Graphic Drawing Tablet for Mac or PC, Medium, New Model, Black",379.95
0EFBB98A-1BC2-11CA-0224-53A1565EA8C0,Computers and Electronics,Computer Input Devices,"ASUS ROG Strix Scope RX Gaming Keyboard, ROG RX Optical Mechanical Switches, All-Round Aura Sync RGB Illumination, IP56 Water and dust Resistance, USB 2.0 passthrough, and Alloy top Plate",129.99
4125542C-0CD3-313A-6667-58220E4A3BCD,Computers and Electronics,Computer Input Devices,"Stylus Pen for Touch Screens, Digital Pencil Active Pens Fine Point Stylist Compatible with iPhone iPad Pro and Other Tablets",27.99
78ECC560-33B0-1DC6-0FAD-C1B88A4C8CF0,Computers and Electronics,Computer Input Devices,"Logitech Crayon Digital Pencil for iPad Pro 12.9-Inch (3rd Gen), iPad Pro 11-Inch, iPad (7th Gen), iPad (6th (Gen), iPad Air (3rd Gen), iPad Mini 5, iOS 12.2 and Above — (Orange)",62.98
258C51AD-919E-64B4-F145-77E5739B41A3,Computers and Electronics,Computer Input Devices,Microsoft New Official Surface Pen for Surface Pro 6 Surface Laptop 2 Surface Book 2 Surface Go Studio 2 Pro 5 Pro 4 Pro 3 4096 Pressure Tail Eraser Barrel Button Bluetooth 4.0 (Black),81.89
9ED021F1-2AE5-FA9F-AFAC-447459519DFD,Computers and Electronics,Computer Input Devices,"Contour ShuttleXpress Input Device,Black",
341EF92C-A502-595E-EA70-9EA77D3BFA1F,Computers and Electronics,Computer Input Devices,"Digiroot Universal Stylus,[2-in-1] Disc Stylus Pen Touch Screen Pens for All Touch Screens Cell phones, iPad, Tablets, Laptops with 9 Replacement Tips(6 Discs, 3 Fiber Tips Included) - (Black)",10.99
45DED397-069F-52ED-E5DF-1B751092275A,Computers and Electronics,Computer Input Devices,iskn Repaper - Pencil & Paper Graphic Tablet with 8192 Pressure Levels - Faber-Castell Limited Edition,195.47
F6005C1C-0075-BCD0-1B06-B581BE4EFFAC,Computers and Electronics,USB Hubs,Sabrent 4-Port USB 3.0 Hub with Individual LED Power Switches | 2 Ft Cable | Slim & Portable | for Mac & PC (HB-UM43),10.49
552F32EA-4AA9-4FC5-06A1-5227A75FC33D,Computers and Electronics,USB Hubs,"Hiearcool USB C Hub, MacBook Pro Adapter USB C Dongle, 7 in 1 USB C to HDMI Multiport Adapter Compatible for USB C Laptops Nintendo and Other Type C Devices (4K HDMI USB3.0 SD/TF Card Reader 100W PD)",70.57
DBB71966-0CE5-A123-A632-6FAC5D19AB05,Computers and Electronics,USB Hubs,"Powered USB Hub 3.0, Atolla 7-Port USB Data Hub Splitter with One Smart Charging Port and Individual On/Off Switches and 5V/4A Power Adapter USB Extension for MacBook, Mac Pro/Mini and More.",28.99
885FB4B5-4766-C514-E75F-117C83505B9E,Computers and Electronics,USB Hubs,USB 3.0 Hub Splitter - USB Extender 4 Port USB Ultra Slim Data Hub with Individual Power Switch and LED,11.99
D6EA7CC2-B292-A089-98EE-D184A7F3F06F,Computers and Electronics,USB Hubs,"USB C Hub HDMI Adapter for MacBook Pro 2019/2018/2017, MOKiN 5 in 1 Dongle USB-C to HDMI, Sd/TF Card Reader and 2 Ports USB 3.0 (Space Gray)",17.99
F4F7FA33-B115-0C2E-7030-0767680F8E9A,Computers and Electronics,USB Hubs,"Powered USB Hub, atolla 4-Port USB 3.0 Hub with 4 USB 3.0 Data Ports and 1 USB Smart Charging Port, USB Splitter with Individual On/Off Switches and 5V/3A Power Adapter",19.99
F6625027-11BE-D2DA-E558-0455ED214157,Computers and Electronics,USB Hubs,"USB C Adapter for MacBook Pro Adapter, MacBook Pro USB Adapter MacBook Pro HDMI Adapters with 3 USB 3.0, 4K@60Hz HDMI, TF/SD, USB-C Thunderbolt 3 100W",29.99
